UserName;Date;Favorites;Retweets;Text
SophieGuibert;Thu Apr 09 13:33:48 CEST 2015;0;1;If @David_Cameron was a cocktail, what would he be? The answer in my article for @_LeBonbon London >> http://po.st/1Ocy41  #GE2015
Greekboy8;Thu Apr 09 13:33:20 CEST 2015;1;6;RT Talking about morals, these are the @David_Cameron morals, he offers to voters #Bbcdp @UKLabour @bbcnews @lbc pic.twitter.com/Q73RNdMDO5
DrouthyScot;Thu Apr 09 13:32:52 CEST 2015;0;0;@Ed_Miliband weaponized the NHS and @David_Cameron goes nuclear! #GE15
Blackburn85;Thu Apr 09 13:31:37 CEST 2015;1;0;Hi @David_Cameron @Ed_Miliband @nick_clegg heard anything yet on what happened to politicians expenses pre 2010? #GE2015
johnbenner3;Thu Apr 09 13:31:35 CEST 2015;0;0;Is it not time @David_Cameron and @Ed_Miliband accepted an invitation to appear during #election2015 campaign on the @daily_politics
JustForMenUK;Thu Apr 09 13:29:35 CEST 2015;0;0;. @Nigel_Farage on @David_Cameron “Any man who can reverse the greying process I’m jealous of.” Got you covered mate. pic.twitter.com/ZbMTfL6sPW
soapachu;Thu Apr 09 13:29:09 CEST 2015;0;0;@David_Cameron no, but you'll make someone a peer despite knowing about huge tax evasion...
GeorgeSlayer6;Thu Apr 09 13:27:51 CEST 2015;0;3;Interestg @David_Cameron claims society is measured by how it treats its most vulnerable yet he takes it away & does nothing4 @Justice4the21
LukeToddUK;Thu Apr 09 13:27:20 CEST 2015;0;0;Businesses including @ASOS and @Ted_Baker give their backing for @David_Cameron to remain in @Number10gov http://www.drapersonline.com/news/business-leaders-back-conservative-led-government/5073736.article#.VSZg68Z1Cy8 …
oldblackfener;Thu Apr 09 13:26:32 CEST 2015;0;0;@BBCNews ‘Putting money away for a rainy day’ is fine @David_Cameron but why is it only ever 'put away' in your chums’ pockets?
william39wilson;Thu Apr 09 13:26:13 CEST 2015;0;0;@Mylegalforum @red13charlie @David_Cameron Should have Empathy for Disabled People,But He Has None,He Has Demonised Disabled with Contempt.
whedonworship;Thu Apr 09 13:26:07 CEST 2015;1;1;You already have. You have put the lives of thousands at risk with your disgusting cuts. You piece of shit. #YoureDone #Scum @David_Cameron
Chez_Em;Thu Apr 09 13:25:48 CEST 2015;0;0;Look out Sussex ur about to be fracked to death coz you have £Bills of oil. Discovered after @David_Cameron decided on #Fracking for #UK
RogerSnape;Thu Apr 09 13:25:12 CEST 2015;1;0;@RebeccaKeating @David_Cameron Presumably Fallon is a franker?
pa_broon74;Thu Apr 09 13:25:12 CEST 2015;1;0;@meina_k @widster @David_Cameron Spending billions on materiel you can't use versus spending it on materiel you can? #seemslegit
JAMES2296RED;Thu Apr 09 13:24:13 CEST 2015;0;0;@David_Cameron just walked past @downingstreet probably a bit to busy to enjoy the garden in the sunshine I imagine !!!! #Election2015
AndyCavster;Thu Apr 09 13:23:21 CEST 2015;5;8;Next time @David_Cameron talks about judgment remind him he put Michael Fallon in charge of defence.. #idiot
RebeccaKeating;Thu Apr 09 13:23:03 CEST 2015;2;3;. @David_Cameron tells National Grid workers Fallon right to raise questions on Labour & Trident "in a pretty frank way as he did today"
susy_granja;Thu Apr 09 13:23:02 CEST 2015;0;0;@David_Cameron @Ed_Miliband @EmilyThornberry The Labour Party Ed Miliband is too much blah blah but no substance pic.twitter.com/NY7E1cAokV
TheUrbanGorilla;Thu Apr 09 13:21:32 CEST 2015;0;0;@David_Cameron nonsense. All major parties back Trident in some form. SNP can't stop it. Like Lib Dems and you on student fees.
RangerRfc1;Thu Apr 09 13:21:30 CEST 2015;0;0;@David_Cameron here's a question , where's the 30 billion worth of cuts coming from? Don't u think the ppl need to know ?
DaveDixon4;Thu Apr 09 13:21:27 CEST 2015;0;0;Could @David_Cameron clarify exactly which "very important point" he believes #MichaelFallon was making. Do it in words of one syllable Dave
spiderzone_;Thu Apr 09 13:21:22 CEST 2015;0;0;#WinstonChurchillDay @Conservatives @David_Cameron @HouseofCommons @BritishArmy #grunge #KurtCobain @lighthousemedia pic.twitter.com/XuiJa9vPN7
BlueBlueMayo;Thu Apr 09 13:20:49 CEST 2015;0;0;@David_Cameron When are you going to remind people that duty on petrol has not gone up for 5yrs and personal tax allowance gone up.
prinnychants;Thu Apr 09 13:19:55 CEST 2015;0;0;@David_Cameron Every target failed..every promise broken...your voters must love failure, why else would they vote tory? Lol so weak
quartzbrained;Thu Apr 09 13:17:56 CEST 2015;0;0;@tomjshackleton @David_Cameron If you're sure, brother you should read this first: https://disidealist.wordpress.com/2015/04/08/mediocre-failures/ …
prinnychants;Thu Apr 09 13:17:16 CEST 2015;0;0;@David_Cameron your whole campaign is based on demonising Ed and @theSNP how stupid, tell your voters (never me) your plans for GB #none
zeki_james;Thu Apr 09 13:16:54 CEST 2015;1;0;@CameronsCost @David_Cameron get a new hobby. Tories will win. Suck it bitch
ChristianInst;Thu Apr 09 13:15:44 CEST 2015;2;3;British PM David Cameron @David_Cameron Thank you for supporting Christians in the U.K and around the world
BennyHill17;Thu Apr 09 13:14:31 CEST 2015;0;0;A Bumper List Of The Tories 100 Greatest Failures Since 2010: http://www.labourleft.co.uk/a-bumper-list-of-the-tories-100-greatest-failures-since-2010/ … @david_Cameron any explanation?
pab1958;Thu Apr 09 13:14:02 CEST 2015;0;0;@David_Cameron Pictures can say more than words could ever do.And your Evil Deeds say a lot about your warped values! pic.twitter.com/AwOHgouXu1
TheRatsBack;Thu Apr 09 13:12:37 CEST 2015;0;0;The only positive thing about @David_Cameron is that he likes the Smiths.... but even the Smiths don't want him. #DontVoteTory
markcrellin;Thu Apr 09 13:11:44 CEST 2015;1;0;@David_Cameron there's where you can save. Cut the salary of M.P'S you greedy scumbags. Instead off screwing us over. pic.twitter.com/FoVSo7bsdC
susy_granja;Thu Apr 09 13:10:51 CEST 2015;0;0;@David_Cameron @Ed_Miliband @EmilyThornberry The Labour Party Ed Miliband is a Marxist Hypocrite Millionaire pic.twitter.com/TAw9Vgsn6Z
GracieSamuels;Thu Apr 09 13:10:11 CEST 2015;0;0;@EdConwaySky Never forget that Tories ran 15.9% interest rates when @David_Cameron was in Treasury! Or that Tories gaves us #BlackWednesday
teabetty53;Thu Apr 09 13:08:20 CEST 2015;0;0;@BurtandHal @David_Cameron such a sweet pic! Safe in Cam's hands!
80PDC;Thu Apr 09 13:04:31 CEST 2015;4;1;@Cedarvale8 @frank8427zz9za @englishoak @David_Cameron @Ed_Milliband @Nigel_Farage @nick_clegg Fingers crossed for Global implementation
Cedarvale8;Thu Apr 09 13:02:54 CEST 2015;2;0;@80PDC @frank8427zz9za @englishoak @David_Cameron @Ed_Milliband @Nigel_Farage @nick_clegg can only hope Oz is next.
no2tories;Thu Apr 09 13:02:05 CEST 2015;0;1;If @David_Cameron had half a brain, he'd distance himself from an idiot like #MichaelFallon. #TridentGate #ToryFail
welladriansays;Thu Apr 09 13:01:45 CEST 2015;2;2;@UKCSAPT @justmebeingme4 @David_Cameron Cameron is a liar with no ethics, no conscience and nothing to offer.
welladriansays;Thu Apr 09 13:00:46 CEST 2015;2;1;@UKCSAPT @justmebeingme4 @David_Cameron Cameron led whipped coalition vote to refuse amendments to secrets act allowing police to testify
grahambarden;Thu Apr 09 12:59:25 CEST 2015;1;0;@David_Cameron its funny how its only the Tories and their rich chums benefitting from Austerity eh dave..
GrahaemeP;Thu Apr 09 12:59:06 CEST 2015;1;0;@David_Cameron Do you have one shred of evidence that Labour would? If so why did you resort to personal smearing today rather than facts?
trevdick;Thu Apr 09 12:58:57 CEST 2015;2;0;@merchant47 @David_Cameron At least Carrington resigned!
HannahDavid_HW;Thu Apr 09 12:58:41 CEST 2015;2;0;@David_Cameron delivers 16,000 apprenticeships -looking after the future http://www.dailymail.co.uk/article-3031237 
Greekboy8;Thu Apr 09 12:57:56 CEST 2015;2;11;RT @David_Cameron legacy as PM will be these Scandals @adamboultonSKY @skynews @BBCNews #Bbcdp @UKLabour @lbc #Bbcqt pic.twitter.com/u61ENtSBAE
JamesSt45;Thu Apr 09 12:57:14 CEST 2015;1;0;@David_Cameron that's it Dave take all the credit for a Lib Dem policy
GullySuli;Thu Apr 09 12:56:09 CEST 2015;1;1;Cameron and his make beleive supporters http://imgur.com/ZeDjVC7  @frankieboyle @rustyrockets @ozzybutt @David_Cameron @ShareThis
meina_k;Thu Apr 09 12:55:04 CEST 2015;2;1;@David_Cameron @widster Tory public schoolboy jog on
ChrisClose51;Thu Apr 09 12:54:36 CEST 2015;1;0;When will @David_Cameron take his head out of the sand? pic.twitter.com/31FiaAw4Vu more to the point out of someone else's arse #Rimmingslut
themuzz01;Thu Apr 09 12:54:14 CEST 2015;1;0;If @David_Cameron can trust us with a referendum on Europe, then surely he can trust us with a referendum on renewal of trident. #GE2015
merchant47;Thu Apr 09 12:53:29 CEST 2015;2;1;" @David_Cameron: A Conservative government would never put our national security at risk - Untrue John Nott & Carrington did just that?
KrustyAllslopp;Thu Apr 09 12:53:22 CEST 2015;3;7;Anything to say about this @David_Cameron ??? Still want to stick up for #nondom status ? https://twitter.com/Avitusparta/status/586114689643458561 …
Dervheid;Thu Apr 09 12:52:18 CEST 2015;1;3;@David_Cameron only thing 'at risk' when we do away with WMDs is the misguided sense of Imperialist Power you believe they bestow @widster
T_Wunters;Thu Apr 09 12:52:15 CEST 2015;0;0;@David_Cameron we made a little #video & hope you enjoy it! 'The Liar, The Witch & The Xenophobe' You're in it! https://www.youtube.com/channel/UCPwRL-OootJhixtBTEC-P9Q …
ChrisClose51;Thu Apr 09 12:51:39 CEST 2015;0;0;Police Chief blames Tory cuts for the damage being done to Policing in constituency of @David_Cameron http://www.mirror.co.uk/news/uk-news/david-camerons-cuts-damaged-constituency-5482587 … …Bit of a shock
ubrianis;Thu Apr 09 12:49:47 CEST 2015;2;1;@offasreturnII @LeeMorgan239 @David_Cameron Plus cuts to Coast Guards
susannecc;Thu Apr 09 12:49:29 CEST 2015;1;0;@David_Cameron @widster #ScrapTrident
Badgersgetabad;Thu Apr 09 12:49:18 CEST 2015;2;0;@guardian @davidschneider I love this picture. Little girl demonstrating exactly how I feel when @David_Cameron speaks.
doufous;Thu Apr 09 12:49:17 CEST 2015;3;4;@Brendan_Surrey @widster @David_Cameron If that's the case Dave,next time yur in States ask for the Launch Codes,you're just a parking Valet
RFCSwitcheroo;Thu Apr 09 12:48:21 CEST 2015;0;0;. @alastairsloan @BBCNews will be interesting to hear @David_Cameron defend NOT exploiting after giving #fracking the corporate 'green' light
UseYourVoice;Thu Apr 09 12:47:56 CEST 2015;0;0;@David_Cameron What do you think of @BrettDomino's song about the future of our country?RT & get young people voting https://twitter.com/UseYourVoice/status/586086644400394240 …
Johnvoteyes;Thu Apr 09 12:47:34 CEST 2015;1;0;@ciabaudo @ElleDeer88 @David_Cameron THEY KNOW THEY HAVE ALWAYS KNOWN
widster;Thu Apr 09 12:47:28 CEST 2015;0;0;@David_Cameron I don't care if your security is at risk, I don't see you as my countryman!
786Mo_s;Thu Apr 09 12:45:07 CEST 2015;0;0;@David_Cameron The Dodgy PM who has employed more bent people then NARCO
easygoing48;Thu Apr 09 12:44:18 CEST 2015;0;0;read this @David_Cameron British people are committing suicide to escape poverty. Is this what the State wants? http://bit.ly/GCoTpO 
Fee_1986;Thu Apr 09 12:43:28 CEST 2015;2;0;@UKIP @Nigel_Farage difference is @David_Cameron kept lib dems in check! Ed & Balls will give SNP anything demanded we'll pick up tab #great
B3zKush;Thu Apr 09 12:43:18 CEST 2015;0;1;@David_Cameron Why don't you sit on top of a trident and push the button and do us all a favour . #ToriesMustGo2015
SLACK_TV;Thu Apr 09 12:42:42 CEST 2015;2;1;Be careful @david_cameron..If you piss into the wind blowback can occur! @adamboultonsky @afneil
valentinam;Thu Apr 09 12:42:40 CEST 2015;3;1;Magnifico discurso de @David_Cameron felicitando Pascua http://youtu.be/G1qo1gd4klc 
WillBlackWriter;Thu Apr 09 12:40:58 CEST 2015;19;67;Just one more question from the ghost of Columbo @David_Cameron #MichaelFallon #GE2015 #Trident pic.twitter.com/WhNTfIzTsd
sugaspott;Thu Apr 09 12:40:00 CEST 2015;0;0;#tbt #throwbackthursday during #election time. An unlikely audience with David Cameron @David_Cameron http://fb.me/1Q5Dy8ZUB 
OmarKuddus;Thu Apr 09 12:37:53 CEST 2015;0;0;Millions in poverty! Housing crisis! NHS crisis! Just what we need @David_Cameron, four new nuclear-armed submarines? http://www.bbc.co.uk/news/32227680 
stonermc;Thu Apr 09 12:37:47 CEST 2015;0;0;@Soloqt5 sorry, not understanding the abbreviations.. but no matter.. I want @David_Cameron to answer my questions for now.
SLACK_TV;Thu Apr 09 12:37:20 CEST 2015;0;0;The 'gutter scraping' campaign @david_cameron is using shows us just how low he will go @AdamBoultonSky @afneil
thriftyorkylass;Thu Apr 09 12:37:02 CEST 2015;0;1;@David_Cameron CumbriaCC voted NO How canU ignore that & sneakily no debate Wrong rocks & they leak. http://www.theecologist.org/blogs_and_comments/commentators/2816566/to_dump_nuclear_waste_first_they_must_dump_democracy.html … @NoNukeDumping
papingu;Thu Apr 09 12:36:57 CEST 2015;4;2;Ah, @David_Cameron keeping the younguns entertained. pic.twitter.com/1iLVSsKL5h
indiabrazil;Thu Apr 09 12:36:36 CEST 2015;0;0;@David_Cameron @Conservatives 3 Tories came around here yesterday or was it day before & I was going to set Sandy on them but thought better
SkyBrex;Thu Apr 09 12:36:15 CEST 2015;0;0;Heseltine: We're talking about devolution for the Midlands http://www.birminghampost.co.uk/business/business-news/heseltine-were-talking-devolution-west-9006208#ICID=sharebar_twitter … @David_Cameron @Ed_Miliband @George_Osborne @edballsmp
Alison1mackITV;Thu Apr 09 12:35:39 CEST 2015;2;1;@ITVCentral On the trail of @David_Cameron in the East Midlands - watch tonight at 6pm ! #GE2015
GeorgeSlayer6;Thu Apr 09 12:35:21 CEST 2015;2;5;What is YOUR Leader going to do to catch murderers of 21 innocents @Justice4the21 ? @David_Cameron @Ed_Miliband @nick_clegg 40 yrs & waiting
RaceTrader;Thu Apr 09 12:35:05 CEST 2015;0;0;Credit @DailyMailUK £13M NHS bill for suncream @NHSEngland @NHSChoices | @DHgovuk @David_Cameron @Jeremy_Hunt pic.twitter.com/fRFgLqz98b
indiabrazil;Thu Apr 09 12:34:44 CEST 2015;0;0;@David_Cameron @Conservatives saying a lot about you and your kind making personal remarks about Miliband
welladriansays;Thu Apr 09 12:34:16 CEST 2015;0;0;@David_Cameron The Liberals promised not to raise tuition. How long did that last? how did they hold you to ransom on that?
baggy13;Thu Apr 09 12:32:58 CEST 2015;0;0;@David_Cameron if you policies and record are so good why do you insist on smearing labour so much #liesandmorelies #disgusting
welladriansays;Thu Apr 09 12:32:16 CEST 2015;0;0;@David_Cameron Dubious claims, but perhaps you could tell us how many policies the Liberals forced you into? Somewhere around none?
alexlock2010;Thu Apr 09 12:32:07 CEST 2015;0;0;@David_Cameron instead of having digs at other parties you stupid wanker try telling us what you will be cutting.
DamePatterson;Thu Apr 09 12:31:51 CEST 2015;4;7;@David_Cameron You and your warmongering government are the biggest threat to national security.
croft_filters;Thu Apr 09 12:31:08 CEST 2015;0;0;We're sure you've read that @David_Cameron will create 16K new #apprenticeships by 2020 but did you know 1/4 of our staff are #apprentices?
palalew;Thu Apr 09 12:28:35 CEST 2015;0;0;@David_Cameron HURRY UP AND GET OUT OF OUR LIVES, YOU HAVE SCREWED US ALL! GOODBYE No10.....
jones6876;Thu Apr 09 12:27:34 CEST 2015;0;0;@AbnormalAbner @David_Cameron @ToriesOnline I think you are very naive to think that and I'd love to know where you get your information
Italiataff;Thu Apr 09 12:26:26 CEST 2015;0;0;Well @David_Cameron wanted Fruitcakes & Loonies to return home, One actually never left, Michael Fallon.
connorsmith3752;Thu Apr 09 12:25:37 CEST 2015;0;0;@David_Cameron The king of taking pipe.
Roger_Sussex;Thu Apr 09 12:25:07 CEST 2015;0;0;@David_Cameron : U looking for another job at #WestminsterJobcentre ? @UKLabour Leader @Ed_Miliband was far more convincing #leaderdebate !
CalumTurnbull;Thu Apr 09 12:24:50 CEST 2015;0;0;@David_Cameron sorry ment to say lying
Michael13584052;Thu Apr 09 12:24:44 CEST 2015;0;1;@ArchitectOf_Pi @MrsWaspie @Oatcake1967 @SustainablDylan @David_Cameron Large SRA ring in OZ known for generations http://wp.me/p4PPat1 
lost_fortis;Thu Apr 09 12:23:41 CEST 2015;0;0;@NickBolesMP Yeah because @David_Cameron has really standed up to him!
SJMSJK;Thu Apr 09 12:22:31 CEST 2015;0;0;@andyburnhammp presumably it's Eng NHS as NHS Scot doing better under @theSNP @frederickJWill1 @David_Cameron @Jeremy_Hunt
RBDigiMedia;Thu Apr 09 12:22:30 CEST 2015;0;0;When you vote, take a look at @David_Cameron's friends & colleagues & ask yourself, is this a man whose judgement you can trust? #GE2015
Scott1984_FP;Thu Apr 09 12:22:28 CEST 2015;1;0;@Independent I See The Nasty Party @Conservatives Are Getting Scared & Desperate AGAIN :/Shame On @David_Cameron Not Controlling His MP's :/
RolloverHotDogs;Thu Apr 09 12:22:27 CEST 2015;1;0;No worries @David_Cameron help is at hand - please contact us @RolloverHotDogs! No knife and fork required. https://twitter.com/Independent/status/585355134030454785 …
pab1958;Thu Apr 09 12:21:56 CEST 2015;0;1;@David_Cameron Why are Dying Cancer Sufferers being signed off fit for work & loosing their Benefit? Come on Dave I'm all ears for this one!
RaceTrader;Thu Apr 09 12:21:04 CEST 2015;1;0;Credit @Telegraph Bored with the election? No, just having a giggle @TheJourneyM @David_Cameron | #pickofthepapers pic.twitter.com/IUuBVSGj5i
CalumTurnbull;Thu Apr 09 12:21:03 CEST 2015;0;0;@David_Cameron that might be SNPs plans but remember Labour aren't SNP stop scaremongering
HelloKuboo;Thu Apr 09 12:19:58 CEST 2015;0;0;@David_Cameron We are at risk, there should be no cuts to our armed forces
svallance1;Thu Apr 09 12:19:11 CEST 2015;0;0;@David_Cameron 45p top rate tax? Further cuts @George_Osborne refuses to say until after GE? @Ed_Miliband has answered on Trident. Yr turn.
WeCanDo_Better;Thu Apr 09 12:18:44 CEST 2015;0;0;That feeling when you realise that you will never own a home or pay off your student debt @David_Cameron #thanksdave pic.twitter.com/RKMk9gRCBz
Bagatelle_Sigil;Thu Apr 09 12:16:28 CEST 2015;0;0;Who will give the people the voting system we deserve? @LibDems @nick_clegg @UKLabour @Ed_Miliband @Conservatives @David_Cameron
Real_Business;Thu Apr 09 12:16:15 CEST 2015;0;0;. @CostaCoffee and @premierinn owner @WhitbreadPLC commits £5.7m to create 6,000 apprenticeships http://realbusiness.co.uk/article/29851-costa-and-premier-inn-owner-whitbread-commits-57m-to-create-6000-apprenticeships … @David_Cameron
Stuartyoung001;Thu Apr 09 12:15:58 CEST 2015;0;0;@UKIP @Nigel_Farage @David_Cameron Don't you pre-empt what others will say before making such statements? People have memories & Internet
CeeJNtsiu;Thu Apr 09 12:15:39 CEST 2015;2;0;Now that we've discovered oil in England, @David_Cameron can we have a referendum to kick Scotland out the union?
annoyed_aldo;Thu Apr 09 12:15:37 CEST 2015;0;0;@David_Cameron btw which one of your friends is planning to "bid" to renew Trident?
